product_id,product_name,category,about_product,discounted_price,actual_price,rating,rating_count,img_link,product_link,short_name
B009P2LK80,"Bajaj Deluxe 2000 Watts Halogen Room Heater (Steel, ISI Approved), Multicolor","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|HalogenHeaters",radiant warmth ideal for use in in small rooms this 2 watts heater provides instant heating during winters coating type  powderpersonalized comfort customized to your heating needs with an adjustable thermostat and two heat settings 1 w 2 wpeace of mind featuring cotton braided cord for safety and nickel chromium plated mesh grid for effective heatingconvenient  elegant this room heater comes with ss reflector and tilting legs for easy mobilityreliable  safe our room heaters are dependable and they also come with a 2 year warrantytwo heat setting  neat  clean operation  rated voltage 23 v  cord type cotton braided  effective cord length in meters 15  cord plug material molded pp filled,1409.0,1639.0,3.7,787.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41WyoT08raL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-Delux-2000-Watt-Room-Heater/dp/B009P2LK80/ref=sr_1_103?qid=1672923596&s=kitchen&sr=1-103,Bajaj Deluxe 2000 Watts Halogen...
B00A7PLVU6,Orpat HHB-100E WOB 250-Watt Hand Blender (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,this product does not require installation please contact brand customer care for any product related queires customer service number 9102822230491  02822391391unique comfort grip the frequency is 50 hz functions beating pureeing  yeseasy to store and wash and it has stainless steel bladea handy appliance which will reduce the time you spend in the kitchen by taking care of all your chopping blending or mixing tasks at the touch of a buttonsmooth and safe switch sleek  strongelegant design18000 rpm,753.0,899.0,4.2,18462.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/21OWOIM1wML._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Orpat-HHB-100E-WOB-250-Watt-Blender/dp/B00A7PLVU6/ref=sr_1_104?qid=1672923596&s=kitchen&sr=1-104,Orpat HHB-100E WOB 250-Watt Hand...
B0B25DJ352,"GILTON Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming, Cooking Also Boiling and Frying, Multi Color",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,cook up to 7 eggs in soft medium or hard boiled firmness while saving time and water eggs come out consistently perfect shell is easy to peel and clean up is super easythis egg boiler takes only 10 minutes to cook the eggs fill measuring cup with water to desired doneness press the power button once and within minutes your eggs will be eggcelent fun and simple to use for family members of all agesmultifunctional egg shelf design varied size of eggs can be steamed automatic cut  off functionyou can consistently prepare eggs the way you like without fat or oil,353.0,1199.0,4.3,629.0,https://m.media-amazon.com/images/I/41yKM0rHKQL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Egg-Boiler-Electric-Automatic-Steaming/dp/B0B25DJ352/ref=sr_1_105?qid=1672923596&s=kitchen&sr=1-105,GILTON Egg Boiler Electric Automatic...
B013B2WGT6,"HealthSense Chef-Mate KS 33 Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking with Free Bowl, 1 Year Warranty & Batteries Included",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,multiple units the chefmate ks 33 kitchen scale efficiently weighs in g ml lboz and floz simply touch the unit button for the desired conversiontare function this function allows you to set the scale to zero with your bowl already placed on the scale to weigh liquid or fragile ingredientshigh precision this scale is built with high precision sensors to give you the right measurements to aid in your cookingdimensions the chefmate ks 33 kitchen scale 155 x 217 cm  bpa free bowl 18 x 63 cm  display size 66 x 29box contents the chefmate ks 33 kitchen scale 1 bpa free bowl 2 aaa batteries warranty card and instruction manual,1099.0,1899.0,4.3,15276.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/410d2Vda6QS._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Health-Sense-Chef-Mate-Digital-Scale-KS33/dp/B013B2WGT6/ref=sr_1_106?qid=1672923596&s=kitchen&sr=1-106,HealthSense Chef-Mate KS 33 Digital...
B097RJ867P,"PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, 7 Pre-set Menu, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers,philips airfryer hd925290 large 41 l lets you cook great tasting food with up to 90 less fatpatented rapid air technology with unique starfish design pan ensures evenly fried results without flipping the foodfry bake grill roast and even reheattouch screen with 7 presets and keep warm function try new recipes at the touch of a buttonautoshut off function when the basket is removedextralong 18 m cord length for easy placement in your kitchendishwashersafe and easytoclean,8799.0,11595.0,4.4,2981.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31nZs1BL4tL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PHILIPS-Digital-HD9252-90-Technology/dp/B097RJ867P/ref=sr_1_107?qid=1672923596&s=kitchen&sr=1-107,PHILIPS Digital Air Fryer HD9252/90...
B091V8HK8Z,"Milton Go Electro 2.0 Stainless Steel Electric Kettle, 1 Piece, 2 Litres, Silver | Power Indicator | 1500 Watts | Auto Cut-off | Detachable 360 Degree Connector | Boiler for Water",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,electric kettle is a handy appliance that makes your work easy and less timetaking ergonomically designed body convenient spout makes easy to pour you can easily and quickly used it to prepare your coffee hot tea or milk etc at anytime and anywherethis product is under 1 year warranty from the date of retail purchase against any manufacturing defects in material and workmanship the warranty does not cover damages resulting from accidents mishandling or tampering with the mechanism warranty valid against producing original bill endorsed by sellermaterial stainless steel color silver package contents 1  piece insta electric kettle 2 litresjust the place the kettle wherever you feel convenient and make your favorite beverage within a short span of time power indicator suggesting onoff and convenient onoff button automatic shutoff for safety and power savingsturdy handle lets you touch it immediately after it stops functioning without having to worry about burning your hands wide mouth for easy cleaning hinded lid for convenience supply 230 volts ac 50 hz power 1500 watts,1345.0,1750.0,3.8,2466.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/415mgfOmzUS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Milton-Electric-Stainless-Kettle-Litres/dp/B091V8HK8Z/ref=sr_1_108?qid=1672923596&s=kitchen&sr=1-108,Milton Go Electro 2.0 Stainless...
B071VNHMX2,Philips Daily Collection HD2582/00 830-Watt 2-Slice Pop-up Toaster (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,frequency 5060 hz wattage 830 w integrated cord storageoperating voltage 220  240 volts power  760900 w,2095.0,2095.0,4.5,7949.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31CLpobJstL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Philips-Collection-HD2582-00-830-Watt/dp/B071VNHMX2/ref=sr_1_109?qid=1672923596&s=kitchen&sr=1-109,Philips Daily Collection HD2582/00 830-Watt...
B08MVSGXMY,Crompton Insta Comfy 800 Watt Room Heater with 2 Heat Settings(Grey Blue),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",the advanced quartz tubes get quickly heated and its dual heat setting features allow you to adjust the temperature as per your comfortfused with elegant and sleek design that goes well with your dcorhigh efficient quick heating quartz rod with two setting 400w400wrust free stainless steel reflector along with tipover proctection for a safer experiencean isi approved product powered with shock proof body and a carrying handlepower requirement  200220e 50hz 800w two settings 400w400wwarranty 1 years warranty provided by crompton from date of purchase covers on manufacturing defects kindly read the usermanual for more details,1498.0,2300.0,3.8,95.0,https://m.media-amazon.com/images/I/41v9yj848iL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Crompton-Insta-Comfy-Heater-Settings/dp/B08MVSGXMY/ref=sr_1_110?qid=1672923596&s=kitchen&sr=1-110,Crompton Insta Comfy 800 Watt...
B00H0B29DI,USHA Heat Convector 812 T 2000-Watt with Instant Heating Feature (Black),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|HeatConvectors",meant for spot heatingideal for a small room only ie up to 12 sq fttwin turbo design for fast  efficient heatingside vents to draw in air easilyisi markinbuilt fan ensure instant heatingcustomer care number 18133111,2199.0,2990.0,3.8,1558.0,https://m.media-amazon.com/images/I/41A8H7PSidL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Usha-Convector-2000-Watt-Instant-Heating/dp/B00H0B29DI/ref=sr_1_111?qid=1672923596&s=kitchen&sr=1-111,USHA Heat Convector 812 T...
B01GZSQJPA,"Philips HL7756/00 Mixer Grinder, 750W, 3 Jars (Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,wattage 750 w voltage 230 vno of jars 3 jar size wet jar 15 litres multipurpose jar 1 litre chutney jar 03 litres jar material stainless steel body material abs blade material stainless steel speed control 3 speed control  pulseburning smell during first few usage is normal due to varnish coating on motor and will stop after few usage cycles your mixer grinders powerful motor may make some noise if the noise levelsmell seem abnormal please contact customer carethis product does not require installation please allow the motor to cool for some time between product usesnew and powerful 750 w turbo motor with advanced air ventilation  sturdy coupler allows 25 minutes continuous grinding even for tough ingredients like black gram dalalong with specialised blades for toughest ingredients masalas chutneys shakes and purees this appliance comes with leakproof foodgrade stainless steel jars with a semitransparent lid that allows you to see the ingredients for perfect consistencyincludes mixer grinder wet jar multipurpose jar chutney jarsize name standard,3699.0,4295.0,4.1,26543.0,https://m.media-amazon.com/images/I/31eyLyEftOL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Philips-HL7756-00-750-Watt-Grinder/dp/B01GZSQJPA/ref=sr_1_115?qid=1672923596&s=kitchen&sr=1-115,"Philips HL7756/00 Mixer Grinder, 750W,..."
B08VGFX2B6,"Kuber Industries Waterproof Round Non Wovan Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 49, Pack of 1 (Beige & Brown)-KUBMART11450",Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,package contain 1 piece laundry basketmaterial non woven color beige  blackproduct dimension 37 x 37 x 49 cmeasily foldable builtin handles for easy transport from the hamper to your washing machine easily folds open to put into use and quickly folds flat for home storage when not in useeasy to use this is a multipurpose organizer that can be used for keeping various things you can set a few bags for various items such as office clothes home clothes daily essentials and many more this will help you get the things and will also save time in reorganization,177.0,199.0,4.1,3688.0,https://m.media-amazon.com/images/I/41wqOJ5t9QL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Kuber-Industries-Foldable-Laundry-KUBMART11450/dp/B08VGFX2B6/ref=sr_1_116?qid=1672923596&s=kitchen&sr=1-116,Kuber Industries Waterproof Round Non...
B09GYBZPHF,"Lifelong LLMG93 500 Watt Duos Mixer Grinder, 2 Stainless Steel Jar (Liquidizing and Chutney Jar)| ABS Body, Stainless Steel Blades, 3 Speed Options with Whip (1 Year Warranty, Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,2 jars liquidizing jar 125 litres and chutney jar 04 litresoperating voltage 220  240 volts frequency 50hz 1phase1 year lifelong online retail pvt ltd warrantythe mixer has three blades at the bottom that grinds all your ingredients to a smooth paste or powder  revolutions 18000 rpm  material stainless steel3 speed control motor multifunctional blade systemoperating noise levels between 8090 db initial burning smell is to be expected due to evaporating varnish which is normal,1149.0,2499.0,3.8,4383.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31D9nttNSPL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Lifelong-LLMG93-Stainless-Liquidizing-Warranty/dp/B09GYBZPHF/ref=sr_1_118?qid=1672923596&s=kitchen&sr=1-118,Lifelong LLMG93 500 Watt Duos...
B0B4KPCBSH,IKEA Frother for Milk,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|CoffeeGrinders|ElectricGrinders",batteries are sold separately2aa batteries are recommendednew batteries are recommended to work properlyfrothes milk up in 1520 secondscan be used for both cold and hot milk,244.0,499.0,3.3,478.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31iBzpNszEL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Ikea-45454-IKEA-Frother-Milk/dp/B0B4KPCBSH/ref=sr_1_119_mod_primary_new?qid=1672923596&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-119,IKEA Frother for Milk...
B09CGLY5CX,"Crompton Insta Comfort Heater 2000 Watts Heat Convector with Adjustable Thermostats, Hybrid Cyan, Standard (‎ACGRH- INSTACOMFORT)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",two heat settingadjustable thermostatover heat protectionthermal cut offvertical  horizontal mounting,1959.0,2400.0,4.0,237.0,https://m.media-amazon.com/images/I/31uLbVqjaqL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Crompton-convector-adjustable-Thermostats-Standard/dp/B09CGLY5CX/ref=sr_1_120_mod_primary_new?qid=1672923596&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-120,Crompton Insta Comfort Heater 2000...
B09JN37WBX,Lint Remover Woolen Clothes Lint Extractor Battery Lint Removing Machine Bhur Remover,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",smoothly takes off the lint from fabric suitable for sweaters woollens blanket sports weardual protection the adjustable height spacer protects your garments from being cut or snagged or caught it also protects and reinforces your hands from accidentally touching the shaver foilbattery powered ac220v at 50 hz and 2 w powerfibre and lint storemanhair sucker remover for any fabric clothingrotatory sharp blades  remove the lint quicklyflatly lay down the textures  remove lint  fibrebattery operated lint works properly and to the best of the capacity of the batteries whatever you add,319.0,749.0,4.6,124.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31g2BiAmVjL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Remover-Clothes-Extractor-Battery-Removing/dp/B09JN37WBX/ref=sr_1_121?qid=1672923596&s=kitchen&sr=1-121,Lint Remover Woolen Clothes Lint...
B01I1LDZGA,"Pigeon Kessel Multipurpose Kettle (12173) 1.2 litres with Stainless Steel Body, used for boiling Water and milk, Tea, Coffee, Oats, Noodles, Soup etc. 600 Watt (Black & Silver)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,warranty 1 year on productpower 600 watts  power 230v50hzac  operating mode cordedincludes kettle360 degree swivel basecool touch handle and lid knob,1499.0,1775.0,3.9,14667.0,https://m.media-amazon.com/images/I/41orhoQwtGL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pigeon-Kessel-1-2-Litre-Multi-purpose-Kettle/dp/B01I1LDZGA/ref=sr_1_125_mod_primary_new?qid=1672923596&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-125,Pigeon Kessel Multipurpose Kettle (12173)...
B0BN2576GQ,"C (DEVICE) Lint Remover for Woolen Clothes, Electric Lint Remover, Best Lint Shaver for Clothes Pack of 1","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",rejuvenate fabrics  keep tidy  restore your clothes and fabrics to a fresh new look the powerful engine can quickly and gently remove fluffs pilling fuzzes and bobbles from materials like bed sheets cushions sweaters woolen coats curtains carpets and moremake all fabrics look brand new even the highest quality of fabrics require a little rejuvenation every now and then and this fabric shaver features a sharp stainless steel razor blade that will make quick work of damaged materials and make them look good as newergonomic design with a battery powered motor specially designed and lightweight with a 180 handle so its easy to grip while you effortlessly your fabrics at any angle the motor generates a strong suction when the blades are rotating for maximum effecteasy to use simply push the switchon button and gently skim it across the fabric in a circular motion to remove all the unwanted excess once the fabric is back in pristine condition the excess tray slides out to empty the expanded blade surface covers a larger area finishing the job quicker and easierdual protection the adjustable height spacer protects your garments from being cut or snagged or caught it also protects and reinforces your hands from accidentally touching the shaver foil a cleaning brush is included in the pack to help you easily clean your appliance after use,469.0,1599.0,3.7,6.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/416wtLbGHvL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/DEVICE-Remover-Woolen-Clothes-Electric/dp/B0BN2576GQ/ref=sr_1_126?qid=1672923596&s=kitchen&sr=1-126,C (DEVICE) Lint Remover for...
